country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Australia,1997,10391,"Swine, live except pure-bred breeding < 50 kg",Export,1483,2500.0,Weight in kilograms,2500.0,01_live_animals
Australia,1997,10392,"Swine, live except pure-bred breeding > 50 kg",Export,419751,379062.0,Weight in kilograms,379062.0,01_live_animals
Australia,1997,10410,"Sheep, live",Export,144787252,263358454.0,Weight in kilograms,263358454.0,01_live_animals
Australia,1997,10420,"Goats, live",Import,13412,0.0,Number of items,90.0,01_live_animals
Australia,1997,10420,"Goats, live",Export,2396734,2592211.0,Weight in kilograms,2592211.0,01_live_animals
Australia,1997,10511,"Fowls, live domestic < 185 grams",Export,416223,13850.0,Weight in kilograms,13850.0,01_live_animals
Australia,1997,10519,"Poultry, live except domestic fowls, < 185 grams",Export,8364,144.0,Weight in kilograms,144.0,01_live_animals
Australia,1997,10591,"Fowls, live domestic > 185 grams",Export,368766,97.0,Weight in kilograms,97.0,01_live_animals
Australia,1997,10599,"Poultry, live except domestic fowls, > 185 grams",Export,21368,6718.0,Weight in kilograms,6718.0,01_live_animals
Australia,1997,10600,"Animals, live, except farm animals",Import,18305708,0.0,Number of items,5996.0,01_live_animals
Australia,1997,10600,"Animals, live, except farm animals",Export,9948549,638583.0,Weight in kilograms,638583.0,01_live_animals
Australia,1997,10600,"Animals, live, except farm animals",Re-Export,2373,106.0,Weight in kilograms,106.0,01_live_animals
Australia,1996,10111,"Horses, live pure-bred breeding",Import,6144346,0.0,Number of items,151.0,01_live_animals
Australia,1996,10111,"Horses, live pure-bred breeding",Export,6670650,383491.0,Weight in kilograms,383491.0,01_live_animals
Australia,1996,10111,"Horses, live pure-bred breeding",Re-Export,680815,17300.0,Weight in kilograms,17300.0,01_live_animals
Australia,1996,10119,"Horses, live except pure-bred breeding",Import,55561065,0.0,Number of items,2255.0,01_live_animals
Australia,1996,10119,"Horses, live except pure-bred breeding",Export,24471111,645938.0,Weight in kilograms,645938.0,01_live_animals
